1	193.957
2	92.0455
3	60.742
4	44.7089
5	35.8801
6	29.6813
7	23.9883
8	21.3831
9	20.7523
10	19.7801
11	17.1671
12	14.2452
13	15.1781
14	11.9693
15	11.1644
16	12.2856
17	9.89213
18	11.0556
19	8.75914
20	10.4612
21	8.32038
22	7.86096
23	7.3281
24	6.95974
25	7.39882
26	6.86704
27	8.05686
28	6.01862
29	6.26006
30	6.29875
31	5.58928
32	5.54214
33	9.6216
34	8.96803
35	9.28627
36	8.38275
37	10.1685
38	8.17952
39	9.6976
40	7.49434
41	8.42035
42	7.19853
43	7.15798
44	7.90842
45	6.60643
46	8.36422
47	6.70634
48	6.53914
49	6.3825
