2.97069e+07	-59
2.97158e+07	7
2.97328e+07	-12
2.97359e+07	14
2.97558e+07	54
2.97672e+07	41
2.97875e+07	17
2.98071e+07	-26
2.98186e+07	7
2.98277e+07	0
2.98559e+07	-19
2.98755e+07	0
2.98869e+07	40
2.99067e+07	36
2.99165e+07	9
2.99556e+07	20
2.99751e+07	-30
2.99898e+07	0
3.00061e+07	-47
3.00206e+07	0
3.00268e+07	20
3.00374e+07	53
3.00573e+07	-6
3.00656e+07	26
3.00776e+07	33
3.00861e+07	-13
3.01086e+07	-22
3.01313e+07	-2
3.01396e+07	-9
3.01567e+07	-47
3.01654e+07	0
3.01799e+07	53
3.01855e+07	33
3.02057e+07	8
3.02162e+07	1
3.02248e+07	-11
3.02365e+07	22
3.02566e+07	6
3.02648e+07	-14
3.02787e+07	26
3.02954e+07	-27
3.03062e+07	-9
3.03191e+07	17
3.03337e+07	-9
3.03367e+07	17
3.03564e+07	-23
3.03648e+07	-16
3.0382e+07	3
3.03848e+07	-2
3.04159e+07	17
3.04376e+07	0
3.0465e+07	8
3.04761e+07	-5
3.04987e+07	-10
3.05074e+07	-23
3.05163e+07	10
3.05366e+07	-10
3.05569e+07	-34
3.05652e+07	-7
3.05767e+07	-48
3.05885e+07	5
3.06052e+07	-3
3.06195e+07	50
3.06334e+07	37
3.06364e+07	10
3.06568e+07	-12
3.06675e+07	-32
3.06759e+07	-19
3.0687e+07	0
3.0707e+07	-1
3.07181e+07	-21
3.0735e+07	8
3.07551e+07	-12
3.0775e+07	17
3.07895e+07	-25
3.08062e+07	-37
3.08219e+07	16
3.08253e+07	23
3.08367e+07	-3
3.08568e+07	-30
3.08651e+07	-17
3.08765e+07	23
3.08911e+07	-3
3.09154e+07	-6
3.09329e+07	27
3.09356e+07	-12
3.09555e+07	7
3.09666e+07	47
3.09749e+07	-12
3.09866e+07	20
3.10056e+07	-22
3.10323e+07	18
3.1035e+07	31
3.10551e+07	15
3.108e+07	-4
3.10855e+07	42
3.11061e+07	25
3.11165e+07	4
3.1134e+07	11
3.11367e+07	18
3.11568e+07	45
3.11693e+07	-22
3.11861e+07	38
3.12062e+07	13
3.12202e+07	6
3.12342e+07	20
3.1237e+07	40
3.1257e+07	-24
3.12649e+07	-11
3.12882e+07	8
3.13049e+07	4
3.13194e+07	-9
3.13332e+07	31
3.1336e+07	64
3.13563e+07	6
3.13647e+07	13
3.13755e+07	6
3.13898e+07	20
3.14067e+07	6
3.14203e+07	26
3.14345e+07	-14
3.14374e+07	12
3.14548e+07	24
3.14745e+07	-29
3.14773e+07	-2
3.14874e+07	17
3.15054e+07	-2
3.15195e+07	-16
3.15247e+07	-42
3.15359e+07	10
3.15633e+07	1
3.1566e+07	-5
3.15774e+07	14
3.15865e+07	-18
3.16091e+07	-16
3.16171e+07	-2
3.16314e+07	-23
3.1637e+07	17
3.1657e+07	24
3.1665e+07	37
3.16868e+07	-2
3.1707e+07	39
3.17148e+07	19
3.1732e+07	26
3.17649e+07	30
