2.97069e+07	2.70846	0.220348	0.279362
2.97158e+07	5.26164	0.832632	2.01897
2.97328e+07	7.62848	1.96561	4.8346
2.97359e+07	9.86453	3.71088	10.6532
2.97558e+07	12.0485	6.1283	17.7487
2.97672e+07	14.155	9.25094	27.9134
2.97875e+07	16.1398	13.0897	39.6034
2.98071e+07	17.9259	17.6376	53.212
2.98186e+07	19.5838	22.8732	70.2599
2.98277e+07	21.105	28.7643	91.8893
2.98559e+07	22.4593	34.8299	114.506
2.98755e+07	23.6898	40.681	136.673
2.98869e+07	24.8766	46.4514	160.193
2.99067e+07	26.0127	51.8095	182.074
2.99165e+07	27.0484	56.9394	204.363
2.99556e+07	28.0084	61.553	224.283
2.99751e+07	28.8018	65.4309	239.662
2.99898e+07	29.4933	68.4137	251.18
3.00061e+07	29.9997	70.3934	257.533
3.00206e+07	30.4193	71.3059	258.314
3.00268e+07	30.794	71.5639	254.161
3.00374e+07	31.1877	71.0718	244.206
3.00573e+07	31.488	69.7695	229.394
3.00656e+07	31.7599	67.9009	208.815
3.00776e+07	32.0177	65.3998	183.113
3.00861e+07	32.1755	62.3608	151.671
3.01086e+07	32.2223	58.7378	118.531
3.01313e+07	32.202	54.5199	85.2782
3.01396e+07	32.1057	49.6983	50.4651
3.01567e+07	31.8669	44.4318	14.6781
3.01654e+07	31.5827	38.7049	-23.302
3.01799e+07	31.3558	32.9188	-62.008
3.01855e+07	31.1457	26.9928	-102.644
3.02057e+07	30.9048	21.3059	-141.725
3.02162e+07	30.6224	15.7158	-180.902
3.02248e+07	30.2789	10.1062	-221.493
3.02365e+07	29.9407	4.75276	-260.117
3.02566e+07	29.5779	-0.0570097	-294.11
3.02648e+07	29.1553	-4.54556	-325.848
3.02787e+07	28.7523	-8.68128	-352.874
3.02954e+07	28.269	-12.4404	-373.328
3.03062e+07	27.745	-16.0352	-388.755
3.03191e+07	27.2325	-19.4394	-398.368
3.03337e+07	26.6829	-22.562	-401.961
3.03367e+07	26.1483	-25.6105	-402.859
3.03564e+07	25.5538	-28.312	-399.373
3.03648e+07	24.9172	-30.8963	-394.577
3.0382e+07	24.2779	-33.1093	-386.634
3.03848e+07	23.6278	-35.1965	-378.549
3.04159e+07	23.0046	-36.9165	-368.326
3.04376e+07	22.3758	-38.1177	-354.413
3.0465e+07	21.7579	-38.735	-335.942
3.04761e+07	21.1272	-39.0915	-314.44
3.04987e+07	20.4761	-39.1473	-290.333
3.05074e+07	19.7827	-39.1816	-264.704
3.05163e+07	19.1128	-39.4181	-238.918
3.05366e+07	18.4287	-39.591	-213.182
3.05569e+07	17.6876	-39.6576	-187.938
3.05652e+07	16.9449	-39.858	-164.105
3.05767e+07	16.1252	-40.3814	-142.394
3.05885e+07	15.334	-41.3723	-123.727
3.06052e+07	14.5562	-42.4953	-107.522
3.06195e+07	13.8918	-43.4837	-93.6988
3.06334e+07	13.3107	-44.2345	-81.7486
3.06364e+07	12.7585	-44.999	-73.7657
3.06568e+07	12.1931	-45.5371	-66.9324
3.06675e+07	11.579	-46.1025	-61.1448
3.06759e+07	10.9446	-46.8975	-57.2375
3.0687e+07	10.3279	-47.7289	-54.5032
3.0707e+07	9.72715	-48.3506	-51.796
3.07181e+07	9.10502	-49.011	-49.7944
3.0735e+07	8.51833	-49.4676	-47.6873
3.07551e+07	7.92856	-49.5305	-45.0159
3.0775e+07	7.39135	-49.0817	-41.386
3.07895e+07	6.82581	-48.4535	-36.6141
3.08062e+07	6.2122	-47.6892	-30.9771
3.08219e+07	5.65395	-46.8105	-24.5414
3.08253e+07	5.16188	-46.0799	-15.4046
3.08367e+07	4.68418	-45.4036	-6.43647
3.08568e+07	4.17026	-44.5655	1.80343
3.08651e+07	3.64764	-43.8365	10.3153
3.08765e+07	3.19282	-43.1593	18.2058
3.08911e+07	2.75382	-42.3291	25.3801
3.09154e+07	2.32487	-41.1741	31.6096
3.09329e+07	1.96806	-39.7907	37.6473
3.09356e+07	1.60657	-38.4752	45.6016
3.09555e+07	1.27699	-37.0229	52.7116
3.09666e+07	1.05302	-35.4885	60.2974
3.09749e+07	0.81808	-34.1	68.7277
3.09866e+07	0.633272	-32.6386	76.7176
3.10056e+07	0.417173	-30.9983	83.324
3.10323e+07	0.247072	-29.1405	88.3056
3.1035e+07	0.144887	-27.3698	94.0798
3.10551e+07	0.0767169	-25.4878	98.6856
3.108e+07	0.00501423	-23.4813	101.971
3.10855e+07	0.0163722	-21.3108	106.33
3.11061e+07	0.0738871	-19.0404	109.908
3.11165e+07	0.135295	-16.672	114.983
3.1134e+07	0.213369	-14.309	119.487
3.11367e+07	0.320084	-11.782	125.637
3.11568e+07	0.504133	-9.29591	130.765
3.11693e+07	0.63489	-6.86921	136.264
3.11861e+07	0.827817	-4.52109	140.74
3.12062e+07	1.03193	-2.31763	143.627
3.12202e+07	1.23305	-0.184831	146.13
3.12342e+07	1.45723	1.88043	148.163
3.1237e+07	1.74015	4.06636	151.977
3.1257e+07	1.95775	6.0803	154.929
3.12649e+07	2.13793	8.06112	159.331
3.12882e+07	2.31823	9.75133	162.591
3.13049e+07	2.49082	11.1176	163.418
3.13194e+07	2.63145	12.1796	162.083
3.13332e+07	2.81679	13.0567	158.834
3.1336e+07	3.10566	13.9868	156.328
3.13563e+07	3.38254	14.7238	152.268
3.13647e+07	3.66075	15.5104	147.704
3.13755e+07	3.92657	16.3386	142.473
3.13898e+07	4.20649	17.0748	136.279
3.14067e+07	4.4729	17.6349	129.04
3.14203e+07	4.76359	18.1635	121.248
3.14345e+07	5.00158	18.5554	112.94
3.14374e+07	5.23833	19.0497	106.605
3.14548e+07	5.49599	19.3945	99.7874
3.14745e+07	5.67342	19.4406	92.1759
3.14773e+07	5.82577	19.4666	84.255
3.14874e+07	5.98988	19.4132	75.9359
3.15054e+07	6.12911	19.1123	67.2289
3.15195e+07	6.21845	18.5889	57.9539
3.15247e+07	6.21199	17.7321	46.2255
3.15359e+07	6.21303	16.6564	33.6939
3.15633e+07	6.20422	15.4202	21.9182
