2.97069e+07	155.838	10	0.220348
2.97158e+07	288.039	20	0.832632
2.97328e+07	139.095	30	1.96561
2.97359e+07	720.377	40	3.71088
2.97558e+07	109.515	50	6.1283
2.97672e+07	185.336	60	9.25094
2.97875e+07	97.7647	70	13.0897
2.98071e+07	91.2864	80	17.6376
2.98186e+07	143.716	90	22.8732
2.98277e+07	166.288	100	28.7643
2.98559e+07	48.1464	90	34.8299
2.98755e+07	62.8307	80	40.681
2.98869e+07	103.528	90	46.4514
2.99067e+07	57.4262	80	51.8095
2.99165e+07	105.468	90	56.9394
2.99556e+07	24.573	80	61.553
2.99751e+07	40.6055	70	65.4309
2.99898e+07	47.2788	60	68.4137
3.00061e+07	31.062	50	70.3934
3.00206e+07	28.7818	40	71.3059
3.00268e+07	60.992	50	71.5639
3.00374e+07	36.938	40	71.0718
3.00573e+07	15.1534	30	69.7695
3.00656e+07	32.4429	32.4429	67.9009
3.00776e+07	21.5761	22.4429	65.3998
3.00861e+07	18.512	18.512	62.3608
3.01086e+07	2.07541	8.51197	58.7378
3.01313e+07	-0.893381	-0.893381	54.5199
3.01396e+07	-11.5743	-10.8934	49.6983
3.01567e+07	-13.9823	-13.9823	44.4318
3.01654e+07	-32.7086	-23.9823	38.7049
3.01799e+07	-15.6714	-15.6714	32.9188
3.01855e+07	-37.3779	-25.6714	26.9928
3.02057e+07	-11.8996	-15.6714	21.3059
3.02162e+07	-27.0887	-25.6714	15.7158
3.02248e+07	-39.7315	-35.6714	10.1062
3.02365e+07	-28.9605	-28.9605	4.75276
3.02566e+07	-18.026	-18.9605	-0.0570097
3.02648e+07	-51.3351	-28.9605	-4.54556
3.02787e+07	-29.1207	-29.1207	-8.68128
3.02954e+07	-28.9936	-28.9936	-12.4404
3.03062e+07	-48.2331	-38.9936	-16.0352
3.03191e+07	-39.919	-39.919	-19.4394
3.03337e+07	-37.4737	-37.4737	-22.562
3.03367e+07	-177.14	-47.4737	-25.6105
3.03564e+07	-30.188	-37.4737	-28.312
3.03648e+07	-76.1648	-47.4737	-30.8963
3.0382e+07	-37.1686	-37.4737	-33.1093
3.03848e+07	-232.816	-47.4737	-35.1965
3.04159e+07	-20.0457	-37.4737	-36.9165
3.04376e+07	-28.9936	-28.9936	-38.1177
3.0465e+07	-22.5592	-22.5592	-38.735
3.04761e+07	-56.7336	-32.5592	-39.0915
3.04987e+07	-28.751	-28.751	-39.1473
3.05074e+07	-80.1746	-38.751	-39.1816
3.05163e+07	-74.881	-48.751	-39.4181
3.05366e+07	-33.7949	-38.751	-39.591
3.05569e+07	-36.412	-36.412	-39.6576
3.05652e+07	-89.6145	-46.412	-39.858
3.05767e+07	-70.9458	-56.412	-40.3814
3.05885e+07	-67.4803	-66.412	-41.3723
3.06052e+07	-46.3865	-56.412	-42.4953
3.06195e+07	-46.6219	-46.6219	-43.4837
3.06334e+07	-41.7311	-41.7311	-44.2345
3.06364e+07	-187.579	-51.7311	-44.999
3.06568e+07	-27.6782	-41.7311	-45.5371
3.06675e+07	-57.2983	-51.7311	-46.1025
3.06759e+07	-75.2402	-61.7311	-46.8975
3.0687e+07	-55.8293	-55.8293	-47.7289
3.0707e+07	-30.0822	-45.8293	-48.3506
3.07181e+07	-55.9972	-55.8293	-49.011
3.0735e+07	-34.711	-45.8293	-49.4676
3.07551e+07	-29.3393	-35.8293	-49.5305
3.0775e+07	-26.9817	-26.9817	-49.0817
3.07895e+07	-38.8635	-36.9817	-48.4535
3.08062e+07	-36.699	-36.699	-47.6892
3.08219e+07	-35.6848	-35.6848	-46.8105
3.08253e+07	-144.048	-45.6848	-46.0799
3.08367e+07	-42.036	-42.036	-45.4036
3.08568e+07	-25.4921	-32.036	-44.5655
3.08651e+07	-63.5483	-42.036	-43.8365
3.08765e+07	-39.6878	-39.6878	-43.1593
3.08911e+07	-30.1764	-30.1764	-42.3291
3.09154e+07	-17.6086	-20.1764	-41.1741
3.09329e+07	-20.4502	-20.4502	-39.7907
3.09356e+07	-133.488	-30.4502	-38.4752
3.09555e+07	-16.5383	-20.4502	-37.0229
3.09666e+07	-20.2435	-20.2435	-35.4885
3.09749e+07	-28.3129	-28.3129	-34.1
3.09866e+07	-15.8199	-18.3129	-32.6386
3.10056e+07	-11.3712	-11.3712	-30.9983
3.10323e+07	-6.36225	-6.36225	-29.1405
3.1035e+07	-38.3575	-16.3622	-27.3698
3.10551e+07	-3.38482	-6.36225	-25.4878
3.108e+07	-2.88055	-2.88055	-23.4813
3.10855e+07	2.05611	2.05611	-21.3108
3.11061e+07	2.79878	2.79878	-19.0404
3.11165e+07	5.88984	5.88984	-16.672
3.1134e+07	4.46498	4.46498	-14.309
3.11367e+07	38.9185	14.465	-11.782
3.11568e+07	9.18044	9.18044	-9.29591
3.11693e+07	10.4656	10.4656	-6.86921
3.11861e+07	11.4879	11.4879	-4.52109
3.12062e+07	10.1328	10.1328	-2.31763
3.12202e+07	14.3903	14.3903	-0.184831
3.12342e+07	16.0309	16.0309	1.88043
3.1237e+07	98.2365	26.0309	4.06636
3.1257e+07	10.8908	16.0309	6.0803
3.12649e+07	22.7962	22.7962	8.06112
3.12882e+07	7.73909	12.7962	9.75133
3.13049e+07	10.3505	10.3505	11.1176
3.13194e+07	9.68269	9.68269	12.1796
3.13332e+07	13.4148	13.4148	13.0567
3.1336e+07	104.362	23.4148	13.9868
3.13563e+07	13.6649	13.6649	14.7238
3.13647e+07	32.9011	23.6649	15.5104
3.13755e+07	24.5447	24.5447	16.3386
3.13898e+07	19.6797	19.6797	17.0748
3.14067e+07	15.7748	15.7748	17.6349
3.14203e+07	21.3059	21.3059	18.1635
3.14345e+07	16.7785	16.7785	18.5554
3.14374e+07	82.4925	26.7785	19.0497
3.14548e+07	14.7872	16.7785	19.3945
3.14745e+07	8.99047	8.99047	19.4406
3.14773e+07	55.6011	18.9905	19.4666
3.14874e+07	16.1365	16.1365	19.4132
3.15054e+07	7.73496	7.73496	19.1123
3.15195e+07	6.33618	6.33618	18.5889
3.15247e+07	-1.23649	-1.23649	17.7321
3.15359e+07	0.0925455	0.0925455	16.6564
3.15633e+07	-0.322002	-0.322002	15.4202
3.1566e+07	-10.7098	-10.322	13.8623
3.15774e+07	-1.13013	-1.13013	12.2837
3.15865e+07	-6.31321	-6.31321	10.6093
3.16091e+07	-4.21952	-4.21952	8.94118
3.16171e+07	-13.059	-13.059	7.12017
3.16314e+07	-10.6654	-10.6654	5.26968
3.1637e+07	-21.7724	-20.6654	3.2161
3.1657e+07	-4.01493	-10.6654	1.26557
3.1665e+07	-2.08134	-2.08134	-0.370214
3.16868e+07	-1.36219	-1.36219	-1.70199
3.1707e+07	1.73152	1.73152	-2.69275
3.17148e+07	7.43425	7.43425	-3.26288
3.1732e+07	5.37913	5.37913	-3.52886
