2.97069e+07	-59	-0.584158
2.97158e+07	7	-0.436171
2.97328e+07	-12	-0.767667
2.97359e+07	14	-0.217909
2.97558e+07	54	2.22718
2.97672e+07	41	4.2519
2.97875e+07	17	4.99863
2.98071e+07	-26	3.0093
2.98186e+07	7	3.28487
2.98277e+07	0	3.04421
2.98559e+07	-19	1.34986
2.98755e+07	0	1.24198
2.98869e+07	40	4.43956
2.99067e+07	36	7.11176
2.99165e+07	9	7.27506
2.99556e+07	20	8.39476
2.99751e+07	-30	4.96815
2.99898e+07	0	4.51959
3.00061e+07	-47	-0.176192
3.00206e+07	0	-0.160008
3.00268e+07	20	1.70357
3.00374e+07	53	6.47007
3.00573e+07	-6	5.30641
3.00656e+07	26	7.24419
3.00776e+07	33	9.66289
3.00861e+07	-13	7.52968
3.01086e+07	-22	4.74479
3.01313e+07	-2	4.10771
3.01396e+07	-9	2.86803
3.01567e+07	-47	-1.85326
3.01654e+07	0	-1.67765
3.01799e+07	53	3.50707
3.01855e+07	33	6.30531
3.02057e+07	8	6.46617
3.02162e+07	1	5.94711
3.02248e+07	-11	4.33731
3.02365e+07	22	6.01551
3.02566e+07	6	6.01404
3.02648e+07	-14	4.11169
3.02787e+07	26	6.19248
3.02954e+07	-27	3.03671
3.03062e+07	-9	1.89221
3.03191e+07	17	3.32883
3.03337e+07	-9	2.15639
3.03367e+07	17	3.56805
3.03564e+07	-23	1.04126
3.03648e+07	-16	-0.579534
3.0382e+07	3	-0.239075
3.03848e+07	-2	-0.406565
3.04159e+07	17	1.24909
3.04376e+07	0	1.13028
3.0465e+07	8	1.78372
3.04761e+07	-5	1.13845
3.04987e+07	-10	0.0789487
3.05074e+07	-23	-2.11636
3.05163e+07	10	-0.963826
3.05366e+07	-10	-1.82337
3.05569e+07	-34	-4.88412
3.05652e+07	-7	-5.08539
3.05767e+07	-48	-9.16759
3.05885e+07	5	-7.81991
3.06052e+07	-3	-7.36142
3.06195e+07	50	-1.90496
3.06334e+07	37	1.79586
3.06364e+07	10	2.57627
3.06568e+07	-12	1.18971
3.06675e+07	-32	-1.96745
3.06759e+07	-19	-3.58767
3.0687e+07	0	-3.24639
3.0707e+07	-1	-3.0327
3.07181e+07	-21	-4.74184
3.0735e+07	8	-3.52977
3.07551e+07	-12	-4.3355
3.0775e+07	17	-2.30597
3.07895e+07	-25	-4.46473
3.08062e+07	-37	-7.55965
3.08219e+07	16	-5.31854
3.08253e+07	23	-2.62474
3.08367e+07	-3	-2.66044
3.08568e+07	-30	-5.26111
3.08651e+07	-17	-6.37777
3.08765e+07	23	-3.58321
3.08911e+07	-3	-3.52773
3.09154e+07	-6	-3.76291
3.09329e+07	27	-0.836591
3.09356e+07	-12	-1.89851
3.09555e+07	7	-1.05204
3.09666e+07	47	3.51891
3.09749e+07	-12	2.04267
3.09866e+07	20	3.75086
3.10056e+07	-22	1.30131
3.10323e+07	18	2.88977
3.1035e+07	31	5.56376
3.10551e+07	15	6.46138
3.108e+07	-4	5.46624
3.10855e+07	42	8.94151
3.11061e+07	25	10.4691
3.11165e+07	4	9.8537
3.1134e+07	11	9.96274
3.11367e+07	18	10.7273
3.11568e+07	45	13.9875
3.11693e+07	-22	10.5642
3.11861e+07	38	13.174
3.12062e+07	13	13.1574
3.12202e+07	6	12.4766
3.12342e+07	20	13.1923
3.1237e+07	40	15.7423
3.1257e+07	-24	11.9619
3.12649e+07	-11	9.77761
3.12882e+07	8	9.60852
3.13049e+07	4	9.07501
3.13194e+07	-9	7.35563
3.13332e+07	31	9.60479
3.1336e+07	64	14.7791
3.13563e+07	6	13.944
3.13647e+07	13	13.8542
3.13755e+07	6	13.1071
3.13898e+07	20	13.7628
3.14067e+07	6	13.0243
3.14203e+07	26	14.2586
3.14345e+07	-14	11.5705
3.14374e+07	12	11.6114
3.14548e+07	24	12.7899
3.14745e+07	-29	8.81461
3.14773e+07	-2	7.78587
3.14874e+07	17	8.66236
3.15054e+07	-2	7.64811
3.15195e+07	-16	5.39858
3.15247e+07	-42	0.889799
3.15359e+07	10	1.75641
3.15633e+07	1	1.68445
3.1566e+07	-5	1.04859
3.15774e+07	14	2.2806
3.15865e+07	-18	0.351406
3.16091e+07	-16	-1.20402
3.16171e+07	-2	-1.27974
3.16314e+07	-23	-3.34587
3.1637e+07	17	-1.41048
3.1657e+07	24	1.00669
3.1665e+07	37	4.43055
3.16868e+07	-2	3.81885
3.1707e+07	39	7.16545
3.17148e+07	19	8.29121
3.1732e+07	26	9.97576
3.17649e+07	30	11.8806
3.17799e+07	3	11.0358
3.17854e+07	23	12.1739
3.1808e+07	19	12.8232
3.18164e+07	12	12.7449
3.18336e+07	-7	10.8667
3.18365e+07	5	10.3086
3.18565e+07	-41	5.42789
3.18808e+07	5	5.38719
3.18865e+07	-21	2.87711
3.19055e+07	14	3.93517
3.19359e+07	-5	3.08521
3.19557e+07	-1	2.69661
3.19648e+07	-14	1.10835
3.19813e+07	-7	0.33704
3.19868e+07	12	1.44648
3.20069e+07	9	2.16501
3.20326e+07	16	3.48106
3.20354e+07	43	7.24029
3.20555e+07	9	7.40768
3.20661e+07	3	6.9884
3.20833e+07	-3	6.03826
3.21104e+07	-21	3.46625
3.2116e+07	-8	2.37552
3.21361e+07	22	4.2423
3.21617e+07	7	4.50462
3.21734e+07	14	5.40787
3.21762e+07	-6	4.3227
3.21881e+07	0	3.9115
3.22047e+07	11	4.58579
3.22192e+07	31	7.09844
3.22359e+07	28	9.0867
3.22557e+07	18	9.93458
3.2275e+07	-5	8.51393
3.22894e+07	11	8.75041
3.23055e+07	7	8.58391
3.23211e+07	14	9.09911
3.23356e+07	57	13.6557
3.23564e+07	2	12.5469
3.23759e+07	-10	10.4022
3.23904e+07	2	9.60291
3.24065e+07	-17	7.07231
3.24207e+07	9	7.25568
3.24259e+07	29	9.3241
3.24372e+07	16	9.95915
3.24571e+07	-26	6.53854
3.24658e+07	0	5.91656
3.24768e+07	6	5.9245
3.24851e+07	20	7.26343
3.25073e+07	9	7.42862
3.25329e+07	15	8.14885
3.25355e+07	29	10.1323
3.25555e+07	-11	8.1221
3.25665e+07	29	10.1081
3.25811e+07	63	15.1394
3.25865e+07	9	14.5554
3.26069e+07	6	13.7416
3.2615e+07	40	16.2394
3.26322e+07	-6	14.1239
3.26349e+07	33	15.9195
3.2666e+07	20	16.3076
3.26802e+07	6	15.3271
3.27055e+07	37	17.3888
3.27171e+07	4	16.1152
3.2734e+07	24	16.8652
3.27568e+07	20	17.1634
3.27654e+07	13	16.7674
3.27817e+07	53	20.214
3.27873e+07	26	20.7644
3.28066e+07	22	20.8819
3.28343e+07	29	21.6541
3.28371e+07	15	21.0212
3.28571e+07	-54	13.8848
3.28702e+07	12	13.7055
3.28814e+07	26	14.875
3.28869e+07	6	14.0308
3.29052e+07	0	12.6961
3.29164e+07	6	12.0591
3.29366e+07	29	13.6706
3.29564e+07	21	14.3678
3.29648e+07	15	14.428
3.29875e+07	31	16.0044
3.30069e+07	19	16.2893
3.30348e+07	-27	12.1714
3.3055e+07	17	12.6308
3.30894e+07	44	15.6148
3.31118e+07	-7	13.4635
3.31165e+07	5	12.6584
3.31373e+07	32	14.4983
3.31574e+07	-3	12.8338
3.3173e+07	44	15.7985
3.31875e+07	-10	13.3444
3.32074e+07	-12	10.9335
3.32176e+07	21	11.8911
3.32307e+07	-5	10.2843
3.32361e+07	28	11.9695
3.32559e+07	41	14.731
3.32755e+07	31	16.2786
3.32906e+07	35	18.0595
3.33049e+07	-28	13.6781
3.33154e+07	-14	11.0452
3.33339e+07	12	11.136
3.33387e+07	59	15.6891
3.3356e+07	-3	13.9113
3.33704e+07	16	14.11
3.33944e+07	37	16.2874
3.34052e+07	-7	14.0722
3.3432e+07	18	14.4458
3.34349e+07	-7	12.4058
3.34549e+07	50	15.9819
3.34665e+07	57	19.8838
3.3478e+07	43	22.0827
3.34867e+07	3	20.2675
3.35174e+07	-16	16.8175
3.35322e+07	16	16.7398
3.35349e+07	30	18.0011
3.3555e+07	9	17.1449
3.35659e+07	-24	13.231
3.358e+07	9	12.8285
3.35855e+07	56	16.9352
3.36049e+07	-10	14.373
3.36327e+07	9	13.8619
3.36354e+07	16	14.0653
3.36562e+07	-71	5.97346
3.36649e+07	-10	4.45398
3.36818e+07	29	6.78892
3.37047e+07	22	8.23587
3.37156e+07	2	7.64269
3.37359e+07	26	9.38892
3.3758e+07	9	9.35193
3.37663e+07	2	8.65258
3.37831e+07	-10	6.87825
3.37859e+07	29	8.98258
3.38059e+07	2	8.31836
3.38365e+07	25	9.9052
3.38571e+07	-19	7.1556
3.38655e+07	-6	5.90417
3.38821e+07	27	7.91091
3.38848e+07	0	7.15839
3.3905e+07	4	6.85795
3.3915e+07	11	7.25196
3.39355e+07	31	9.51099
3.39581e+07	4	8.98676
3.39661e+07	-2	7.94164
3.39853e+07	4	7.56669
3.4005e+07	22	8.93966
3.40359e+07	19	9.89665
3.40559e+07	8	9.71623
3.40755e+07	-1	8.69685
3.40901e+07	29	10.6282
3.41066e+07	-11	8.57081
3.41354e+07	32	10.7995
3.41581e+07	0	9.7722
3.41695e+07	-20	6.94013
3.41778e+07	33	9.41907
3.41891e+07	46	12.8988
3.42059e+07	-34	8.43758
3.42206e+07	12	8.77645
3.4228e+07	-7	7.27572
3.42549e+07	24	8.86662
3.42657e+07	-16	6.50118
3.42854e+07	-2	5.69251
3.43155e+07	-25	2.77289
3.43355e+07	1	2.60424
3.43552e+07	3	2.64189
3.43664e+07	-2	2.20033
3.43767e+07	10	2.94227
3.43864e+07	-2	2.47214
3.4407e+07	-1	2.14185
3.44291e+07	5	2.41373
3.44375e+07	-14	0.852379
3.44549e+07	25	3.14942
3.44658e+07	39	6.5597
3.44828e+07	25	8.31383
3.44854e+07	-7	6.85711
3.45049e+07	1	6.29995
3.45187e+07	21	7.69829
3.45359e+07	35	10.2954
3.45561e+07	-10	8.36477
3.45672e+07	37	11.0887
3.45841e+07	30	12.8876
3.46073e+07	-3	11.3763
3.46189e+07	16	11.8161
3.46355e+07	-23	8.50426
3.46555e+07	-5	7.21967
3.46795e+07	34	9.76715
3.46853e+07	21	10.8357
3.47071e+07	32	12.8489
3.47209e+07	18	13.3389
3.4735e+07	15	13.4969
3.47551e+07	-5	11.7374
3.47672e+07	21	12.6185
3.47777e+07	0	11.4182
3.47863e+07	27	12.9004
3.48065e+07	-10	10.722
3.48204e+07	-16	8.18007
3.48374e+07	23	9.58982
3.48773e+07	27	11.246
3.48854e+07	7	10.8421
3.49054e+07	32	12.8547
3.49276e+07	18	13.3442
3.49363e+07	72	18.9238
3.49562e+07	14	18.4554
3.49648e+07	54	21.8366
3.49823e+07	7	20.4253
3.49854e+07	20	20.3848
3.50052e+07	25	20.8238
3.50167e+07	-1	18.7478
3.50336e+07	-22	14.8717
3.50363e+07	52	18.4035
3.50564e+07	54	21.7896
3.50718e+07	13	20.9535
3.50835e+07	20	20.8628
3.50896e+07	40	22.6832
3.51062e+07	2	20.7157
3.51204e+07	83	26.6405
3.51345e+07	16	25.6284
3.51549e+07	13	24.4271
3.51666e+07	27	24.6718
3.51859e+07	33	25.464
3.52055e+07	-15	21.6149
3.52282e+07	4	19.9393
3.52368e+07	31	20.9914
3.52564e+07	2	19.1849
3.52783e+07	25	19.738
3.52897e+07	2	18.0507
3.53067e+07	35	19.663
3.53204e+07	15	19.2194
3.5326e+07	-4	17.0107
3.53555e+07	2	15.5828
3.53772e+07	42	18.0957
3.53854e+07	2	16.5646
3.54055e+07	20	16.8914
3.54351e+07	33	18.4237
3.54549e+07	24	18.9542
3.54661e+07	4	17.5317
3.5483e+07	-9	15.0079
3.54858e+07	17	15.1974
3.55059e+07	-18	12.0395
3.55173e+07	-32	7.85021
3.55345e+07	1	7.19859
3.55374e+07	35	9.84319
3.55555e+07	-9	8.05073
3.5567e+07	24	9.56791
3.55861e+07	44	12.8433
3.56055e+07	17	13.2387
3.56335e+07	24	14.2623
3.56362e+07	10	13.8569
3.56558e+07	-7	11.8729
