0 0 100.000000
0 1 100.000000
0 2 100.000000
0 3 100.000000
0 4 100.000000
0 5 100.000000
0 6 100.000000
0 7 100.000000
0 8 100.000000
0 9 100.000000
0 10 100.000000
0 11 100.000000
0 12 100.000000
0 13 100.000000
0 14 100.000000
0 15 100.000000
0 16 100.000000
0 17 100.000000
0 18 100.000000
0 19 100.000000
0 20 100.000000
0 21 100.000000
0 22 100.000000
0 23 100.000000
0 24 100.000000
0 25 100.000000
0 26 100.000000
0 27 100.000000
0 28 100.000000
0 29 100.000000
0 30 100.000000
0 31 100.000000
0 32 100.000000
0 33 100.000000
0 34 100.000000
0 35 100.000000
0 36 100.000000
0 37 100.000000
0 38 100.000000
0 39 100.000000
0 40 100.000000
0 41 100.000000
0 42 100.000000
0 43 100.000000
0 44 100.000000
0 45 100.000000
0 46 100.000000
0 47 100.000000
0 48 100.000000
0 49 100.000000
0 50 100.000000
0 51 100.000000
0 52 100.000000
0 53 100.000000
0 54 100.000000
0 55 100.000000
0 56 100.000000
0 57 100.000000
0 58 100.000000
0 59 100.000000
0 60 100.000000
0 61 100.000000
0 62 100.000000
0 63 100.000000
0 64 100.000000
0 65 100.000000
0 66 100.000000
0 67 100.000000
0 68 100.000000
0 69 100.000000
0 70 100.000000
0 71 100.000000
0 72 100.000000
0 73 100.000000
0 74 100.000000
0 75 100.000000
0 76 100.000000
0 77 100.000000
0 78 100.000000
0 79 100.000000
0 80 100.000000
0 81 100.000000
0 82 100.000000
0 83 100.000000
0 84 100.000000
0 85 100.000000
0 86 100.000000
0 87 100.000000
0 88 100.000000
0 89 100.000000
0 90 100.000000
0 91 100.000000
0 92 100.000000
0 93 100.000000
0 94 100.000000
0 95 100.000000
0 96 100.000000
0 97 100.000000
0 98 100.000000
0 99 100.000000

1 0 100.000000
1 1 99.986593
1 2 99.973312
1 3 99.960240
1 4 99.947455
1 5 99.935036
1 6 99.923056
1 7 99.911589
1 8 99.900703
1 9 99.890463
1 10 99.880930
1 11 99.872160
1 12 99.864205
1 13 99.857110
1 14 99.850918
1 15 99.845662
1 16 99.841374
1 17 99.838075
1 18 99.835783
1 19 99.834510
1 20 99.834259
1 21 99.835030
1 22 99.836815
1 23 99.839599
1 24 99.843362
1 25 99.848078
1 26 99.853715
1 27 99.860235
1 28 99.867596
1 29 99.875750
1 30 99.884643
1 31 99.894219
1 32 99.904416
1 33 99.915170
1 34 99.926411
1 35 99.938070
1 36 99.950073
1 37 99.962345
1 38 99.974808
1 39 99.987386
1 40 100.000000
1 41 100.000000
1 42 100.000000
1 43 100.000000
1 44 100.000000
1 45 100.000000
1 46 100.000000
1 47 100.000000
1 48 100.000000
1 49 100.000000
1 50 100.000000
1 51 100.000000
1 52 100.000000
1 53 100.000000
1 54 100.000000
1 55 100.000000
1 56 100.000000
1 57 100.000000
1 58 100.000000
1 59 100.000000
1 60 99.940358
1 61 99.897393
1 62 99.855584
1 63 99.814870
1 64 99.775362
1 65 99.737235
1 66 99.700681
1 67 99.665902
1 68 99.633096
1 69 99.602457
1 70 99.574171
1 71 99.548413
1 72 99.525346
1 73 99.505118
1 74 99.487862
1 75 99.473694
1 76 99.462711
1 77 99.454988
1 78 99.450583
1 79 99.449528
1 80 99.451835
1 81 99.457493
1 82 99.466467
1 83 99.478701
1 84 99.494116
1 85 99.512612
1 86 99.534069
1 87 99.558349
1 88 99.585295
1 89 99.614735
1 90 99.646482
1 91 99.680335
1 92 99.716085
1 93 99.753510
1 94 99.792381
1 95 99.832462
1 96 99.873511
1 97 99.915283
1 98 99.957530
1 99 100.000000

2 0 100.000000
2 1 99.973237
2 2 99.946728
2 3 99.920634
2 4 99.895114
2 5 99.870322
2 6 99.846409
2 7 99.823519
2 8 99.801789
2 9 99.781348
2 10 99.762318
2 11 99.744811
2 12 99.728931
2 13 99.714769
2 14 99.702407
2 15 99.691916
2 16 99.683354
2 17 99.676769
2 18 99.672194
2 19 99.669651
2 20 99.669151
2 21 99.670689
2 22 99.674251
2 23 99.679807
2 24 99.687319
2 25 99.696732
2 26 99.707985
2 27 99.721001
2 28 99.735694
2 29 99.751970
2 30 99.769723
2 31 99.788838
2 32 99.809193
2 33 99.830659
2 34 99.853100
2 35 99.876374
2 36 99.900334
2 37 99.924831
2 38 99.949711
2 39 99.974819
2 40 100.000000
2 41 100.000000
2 42 100.000000
2 43 100.000000
2 44 100.000000
2 45 100.000000
2 46 100.000000
2 47 100.000000
2 48 100.000000
2 49 100.000000
2 50 100.000000
2 51 100.000000
2 52 100.000000
2 53 100.000000
2 54 100.000000
2 55 100.000000
2 56 100.000000
2 57 100.000000
2 58 100.000000
2 59 100.000000
2 60 99.879120
2 61 99.793878
2 62 99.710408
2 63 99.628952
2 64 99.549845
2 65 99.473473
2 66 99.400238
2 67 99.330550
2 68 99.264809
2 69 99.203406
2 70 99.146713
2 71 99.095083
2 72 99.048842
2 73 99.008290
2 74 98.973693
2 75 98.945283
2 76 98.923256
2 77 98.907766
2 78 98.898925
2 79 98.896801
2 80 98.901417
2 81 98.912751
2 82 98.930733
2 83 98.955251
2 84 98.986145
2 85 99.023216
2 86 99.066224
2 87 99.114889
2 88 99.168897
2 89 99.227902
2 90 99.291530
2 91 99.359380
2 92 99.431028
2 93 99.506032
2 94 99.583932
2 95 99.664255
2 96 99.746519
2 97 99.830230
2 98 99.914891
2 99 100.000000

3 0 100.000000
3 1 99.959940
3 2 99.920260
3 3 99.881201
3 4 99.843001
3 5 99.805892
3 6 99.770098
3 7 99.735834
3 8 99.703306
3 9 99.672708
3 10 99.644222
3 11 99.618016
3 12 99.594244
3 13 99.573045
3 14 99.554540
3 15 99.538835
3 16 99.526018
3 17 99.516159
3 18 99.509310
3 19 99.505503
3 20 99.504752
3 21 99.507054
3 22 99.512384
3 23 99.520701
3 24 99.531943
3 25 99.546034
3 26 99.562876
3 27 99.582359
3 28 99.604354
3 29 99.628717
3 30 99.655290
3 31 99.683904
3 32 99.714374
3 33 99.746507
3 34 99.780099
3 35 99.814939
3 36 99.850806
3 37 99.887476
3 38 99.924720
3 39 99.962306
3 40 100.000000
3 41 100.000000
3 42 100.000000
3 43 100.000000
3 44 100.000000
3 45 100.000000
3 46 100.000000
3 47 100.000000
3 48 100.000000
3 49 100.000000
3 50 100.000000
3 51 100.000000
3 52 100.000000
3 53 100.000000
3 54 100.000000
3 55 100.000000
3 56 100.000000
3 57 100.000000
3 58 100.000000
3 59 100.000000
3 60 99.816488
3 61 99.689014
3 62 99.563785
3 63 99.441388
3 64 99.322432
3 65 99.207540
3 66 99.097339
3 67 98.992455
3 68 98.893496
3 69 98.801054
3 70 98.715692
3 71 98.637942
3 72 98.568299
3 73 98.507214
3 74 98.455093
3 75 98.412286
3 76 98.379088
3 77 98.355735
3 78 98.342395
3 79 98.339173
3 80 98.346104
3 81 98.363154
3 82 98.390220
3 83 98.427130
3 84 98.473646
3 85 98.529465
3 86 98.594224
3 87 98.667501
3 88 98.748823
3 89 98.837668
3 90 98.933469
3 91 99.035623
3 92 99.143492
3 93 99.256409
3 94 99.373682
3 95 99.494599
3 96 99.618434
3 97 99.744446
3 98 99.871886
3 99 100.000000

4 0 100.000000
4 1 99.946708
4 2 99.893921
4 3 99.841961
4 4 99.791143
4 5 99.741776
4 6 99.694158
4 7 99.648576
4 8 99.605303
4 9 99.564597
4 10 99.526700
4 11 99.491836
4 12 99.460210
4 13 99.432006
4 14 99.407386
4 15 99.386491
4 16 99.369439
4 17 99.356321
4 18 99.347206
4 19 99.342140
4 20 99.341139
4 21 99.344199
4 22 99.351288
4 23 99.362350
4 24 99.377304
4 25 99.396048
4 26 99.418454
4 27 99.444372
4 28 99.473632
4 29 99.506043
4 30 99.541395
4 31 99.579461
4 32 99.619998
4 33 99.662748
4 34 99.707439
4 35 99.753789
4 36 99.801508
4 37 99.850294
4 38 99.899845
4 39 99.949850
4 40 100.000000
4 41 100.000000
4 42 100.000000
4 43 100.000000
4 44 100.000000
4 45 100.000000
4 46 100.000000
4 47 100.000000
4 48 100.000000
4 49 100.000000
4 50 100.000000
4 51 100.000000
4 52 100.000000
4 53 100.000000
