188	10.4334	10.2893	10.136	10.0377	10.0252	9.89873
189	9.79162	9.98172	10.0429	10.0143	10.0179	9.89772
190	10.1155	10.0644	10.0626	10.0239	10.021	9.89979
191	10.8727	10.564	10.2814	10.1046	10.0475	9.90906
192	9.8285	10.1094	10.1591	10.0784	10.0407	9.90829
193	10.4826	10.3401	10.2465	10.1168	10.0544	9.91377
194	9.87654	10.0536	10.1465	10.094	10.0489	9.91341
195	9.81304	9.90492	10.0564	10.0673	10.0415	9.91245
196	9.93058	9.92078	10.0224	10.0542	10.0381	9.91263
197	10.4262	10.2331	10.1315	10.0896	10.0502	9.91754
198	9.84959	9.99609	10.0553	10.0668	10.0439	9.91689
199	10.5205	10.3202	10.181	10.11	10.0588	9.92268
200	10.2933	10.3036	10.2113	10.1274	10.0661	9.92623
201	9.28241	9.67246	9.96039	10.047	10.0417	9.92005
202	9.72309	9.70375	9.89628	10.0162	10.0317	9.91816
203	10.1786	9.99725	9.97256	10.0317	10.0363	9.92066
204	9.74555	9.84169	9.91123	10.0044	10.0273	9.91898
205	9.7607	9.79163	9.87057	9.98125	10.019	9.91746
206	10.492	10.2245	10.0384	10.0298	10.0337	9.92299
207	10.261	10.2471	10.0986	10.0518	10.0408	9.92625
208	9.32623	9.67796	9.88992	9.9828	10.0185	9.92046
209	10.2605	10.038	9.99003	10.0092	10.0261	9.92374
210	11.1959	10.7536	10.3158	10.1221	10.0625	9.93603
211	9.32448	9.87036	10.048	10.0462	10.0395	9.93012
212	8.87914	9.25775	9.73222	9.93521	10.0034	9.91996
213	9.95718	9.69002	9.79299	9.9373	10.0019	9.92032
214	10.7273	10.3311	10.0454	10.0124	10.0245	9.92813
215	10.0726	10.1714	10.0528	10.0182	10.026	9.92953
216	10.3545	10.2846	10.1343	10.0502	10.0362	9.93365
217	10.2465	10.2611	10.1646	10.0688	10.0428	9.93668
218	10.1444	10.189	10.1592	10.076	10.046	9.9387
219	10.5116	10.3884	10.2544	10.1175	10.0604	9.94426
220	9.99302	10.144	10.1838	10.1056	10.0583	9.94473
221	9.51171	9.75323	10.0022	10.0491	10.0413	9.94052
222	9.52435	9.61178	9.87311	9.99921	10.0252	9.93648
223	10.8061	10.3499	10.1252	10.076	10.0495	9.94493
224	9.75454	9.98194	10.025	10.0454	10.0404	9.94308
225	10.4436	10.2672	10.1381	10.0833	10.0529	9.94795
226	10.0185	10.1135	10.1058	10.0771	10.0518	9.94864
227	10.4651	10.3308	10.2029	10.114	10.0647	9.95367
228	9.89613	10.0622	10.12	10.0933	10.0595	9.95311
229	10.1585	10.1217	10.1304	10.0995	10.0625	9.95511
230	10.0324	10.0665	10.1039	10.0931	10.0616	9.95587
231	10.1072	10.0917	10.1048	10.0945	10.063	9.95734
232	9.48271	9.71531	9.93675	10.0363	10.045	9.95271
233	9.73146	9.72529	9.88129	10.0073	10.0352	9.95055
234	10.0352	9.91684	9.92288	10.0099	10.0352	9.95138
235	10.1918	10.0868	9.99553	10.0272	10.0401	9.95373
236	10.6139	10.4126	10.1626	10.083	10.0579	9.96018
237	9.93298	10.1162	10.1006	10.0688	10.0541	9.95991
238	10.0024	10.0459	10.074	10.0625	10.0524	9.96033
239	9.28376	9.57486	9.86055	9.98838	10.0285	9.95371
240	10.8704	10.3756	10.1334	10.0723	10.0547	9.96268
241	10.2587	10.3033	10.1672	10.09	10.0611	9.96558
242	10.1375	10.2008	10.1592	10.0945	10.0635	9.96726
243	10.2006	10.2007	10.1704	10.1046	10.0677	9.96955
244	10.0161	10.0866	10.1287	10.0962	10.0661	9.97001
245	10.1298	10.1133	10.129	10.0994	10.0681	9.97157
246	9.9764	10.0287	10.0878	10.0877	10.0652	9.97162
247	9.40467	9.64302	9.90322	10.0227	10.0447	9.96606
248	9.2513	9.40093	9.7271	9.94934	10.02	9.95905
249	9.9684	9.75164	9.79229	9.95115	10.0184	9.95914
250	9.65019	9.68894	9.7539	9.92252	10.0069	9.9561
251	9.73754	9.71898	9.74948	9.90493	9.99853	9.95396
252	9.55725	9.61902	9.69755	9.87185	9.9848	9.95006
253	9.49669	9.54342	9.64329	9.83617	9.9696	9.94561
254	9.5978	9.57703	9.631	9.81349	9.95803	9.94219
255	9.85089	9.74628	9.6904	9.81705	9.9547	9.94129
