2.97069e+07	-59	2.70846
2.97158e+07	7	5.26164
2.97328e+07	-12	7.62848
2.97359e+07	14	9.86453
2.97558e+07	54	12.0485
2.97672e+07	41	14.155
2.97875e+07	17	16.1398
2.98071e+07	-26	17.9259
2.98186e+07	7	19.5838
2.98277e+07	0	21.105
2.98559e+07	-19	22.4593
2.98755e+07	0	23.6898
2.98869e+07	40	24.8766
2.99067e+07	36	26.0127
2.99165e+07	9	27.0484
2.99556e+07	20	28.0084
2.99751e+07	-30	28.8018
2.99898e+07	0	29.4933
3.00061e+07	-47	29.9997
3.00206e+07	0	30.4193
3.00268e+07	20	30.794
3.00374e+07	53	31.1877
3.00573e+07	-6	31.488
3.00656e+07	26	31.7599
3.00776e+07	33	32.0177
3.00861e+07	-13	32.1755
3.01086e+07	-22	32.2223
3.01313e+07	-2	32.202
3.01396e+07	-9	32.1057
3.01567e+07	-47	31.8669
3.01654e+07	0	31.5827
3.01799e+07	53	31.3558
3.01855e+07	33	31.1457
3.02057e+07	8	30.9048
3.02162e+07	1	30.6224
3.02248e+07	-11	30.2789
3.02365e+07	22	29.9407
3.02566e+07	6	29.5779
3.02648e+07	-14	29.1553
3.02787e+07	26	28.7523
3.02954e+07	-27	28.269
3.03062e+07	-9	27.745
3.03191e+07	17	27.2325
3.03337e+07	-9	26.6829
3.03367e+07	17	26.1483
3.03564e+07	-23	25.5538
3.03648e+07	-16	24.9172
3.0382e+07	3	24.2779
3.03848e+07	-2	23.6278
3.04159e+07	17	23.0046
3.04376e+07	0	22.3758
3.0465e+07	8	21.7579
3.04761e+07	-5	21.1272
3.04987e+07	-10	20.4761
3.05074e+07	-23	19.7827
3.05163e+07	10	19.1128
3.05366e+07	-10	18.4287
3.05569e+07	-34	17.6876
3.05652e+07	-7	16.9449
3.05767e+07	-48	16.1252
3.05885e+07	5	15.334
3.06052e+07	-3	14.5562
3.06195e+07	50	13.8918
3.06334e+07	37	13.3107
3.06364e+07	10	12.7585
3.06568e+07	-12	12.1931
3.06675e+07	-32	11.579
3.06759e+07	-19	10.9446
3.0687e+07	0	10.3279
3.0707e+07	-1	9.72715
3.07181e+07	-21	9.10502
3.0735e+07	8	8.51833
3.07551e+07	-12	7.92856
3.0775e+07	17	7.39135
3.07895e+07	-25	6.82581
3.08062e+07	-37	6.2122
3.08219e+07	16	5.65395
3.08253e+07	23	5.16188
3.08367e+07	-3	4.68418
3.08568e+07	-30	4.17026
3.08651e+07	-17	3.64764
3.08765e+07	23	3.19282
3.08911e+07	-3	2.75382
3.09154e+07	-6	2.32487
3.09329e+07	27	1.96806
3.09356e+07	-12	1.60657
3.09555e+07	7	1.27699
3.09666e+07	47	1.05302
3.09749e+07	-12	0.81808
3.09866e+07	20	0.633272
3.10056e+07	-22	0.417173
3.10323e+07	18	0.247072
3.1035e+07	31	0.144887
3.10551e+07	15	0.0767169
3.108e+07	-4	0.00501423
3.10855e+07	42	0.0163722
3.11061e+07	25	0.0738871
3.11165e+07	4	0.135295
3.1134e+07	11	0.213369
3.11367e+07	18	0.320084
3.11568e+07	45	0.504133
3.11693e+07	-22	0.63489
3.11861e+07	38	0.827817
3.12062e+07	13	1.03193
3.12202e+07	6	1.23305
3.12342e+07	20	1.45723
3.1237e+07	40	1.74015
3.1257e+07	-24	1.95775
3.12649e+07	-11	2.13793
3.12882e+07	8	2.31823
3.13049e+07	4	2.49082
3.13194e+07	-9	2.63145
3.13332e+07	31	2.81679
3.1336e+07	64	3.10566
3.13563e+07	6	3.38254
3.13647e+07	13	3.66075
3.13755e+07	6	3.92657
3.13898e+07	20	4.20649
3.14067e+07	6	4.4729
3.14203e+07	26	4.76359
3.14345e+07	-14	5.00158
3.14374e+07	12	5.23833
3.14548e+07	24	5.49599
3.14745e+07	-29	5.67342
3.14773e+07	-2	5.82577
3.14874e+07	17	5.98988
3.15054e+07	-2	6.12911
3.15195e+07	-16	6.21845
3.15247e+07	-42	6.21199
3.15359e+07	10	6.21303
3.15633e+07	1	6.20422
3.1566e+07	-5	6.17494
3.15774e+07	14	6.1621
3.15865e+07	-18	6.10472
3.16091e+07	-16	6.00936
3.16171e+07	-2	5.90473
3.16314e+07	-23	5.75222
3.1637e+07	17	5.62999
3.1657e+07	24	5.54957
3.1665e+07	37	5.53296
3.16868e+07	-2	5.50324
3.1707e+07	39	5.5381
3.17148e+07	19	5.5961
3.1732e+07	26	5.68886
3.17649e+07	30	5.8216
3.17799e+07	3	5.94105
3.17854e+07	23	6.08527
3.1808e+07	19	6.24501
3.18164e+07	12	6.40591
3.18336e+07	-7	6.53196
3.18365e+07	5	6.64754
3.18565e+07	-41	6.66682
3.18808e+07	5	6.6818
3.18865e+07	-21	6.64398
3.19055e+07	14	6.62222
3.19359e+07	-5	6.57999
3.19557e+07	-1	6.52609
3.19648e+07	-14	6.43695
3.19813e+07	-7	6.328
3.19868e+07	12	6.23624
3.20069e+07	9	6.1552
3.20326e+07	16	6.0975
3.20354e+07	43	6.11247
3.20555e+07	9	6.13195
3.20661e+07	3	6.14438
3.20833e+07	-3	6.13892
3.21104e+07	-21	6.08289
3.2116e+07	-8	6.00384
3.21361e+07	22	5.95955
3.21617e+07	7	5.91988
3.21734e+07	14	5.89775
3.21762e+07	-6	5.85464
3.21881e+07	0	5.80315
3.22047e+07	11	5.76451
3.22192e+07	31	5.77552
3.22359e+07	28	5.82752
3.22557e+07	18	5.89922
3.2275e+07	-5	5.94615
3.22894e+07	11	5.99972
3.23055e+07	7	6.05194
3.23211e+07	14	6.11591
3.23356e+07	57	6.27142
3.23564e+07	2	6.40955
3.23759e+07	-10	6.50857
3.23904e+07	2	6.59317
3.24065e+07	-17	6.62843
3.24207e+07	9	6.66601
3.24259e+07	29	6.7432
3.24372e+07	16	6.83308
3.24571e+07	-26	6.85598
3.24658e+07	0	6.86465
3.24768e+07	6	6.87116
3.24851e+07	20	6.9019
3.25073e+07	9	6.93472
3.25329e+07	15	6.98068
3.25355e+07	29	7.06514
3.25555e+07	-11	7.11064
3.25665e+07	29	7.19444
3.25811e+07	63	7.37781
3.25865e+07	9	7.55316
3.26069e+07	6	7.71502
3.2615e+07	40	7.92765
3.26322e+07	-6	8.10134
3.26349e+07	33	8.31124
3.2666e+07	20	8.53039
3.26802e+07	6	8.73158
3.27055e+07	37	8.97363
3.27171e+07	4	9.19176
3.2734e+07	24	9.4245
3.27568e+07	20	9.66302
3.27654e+07	13	9.89342
3.27817e+07	53	10.1907
3.27873e+07	26	10.4998
3.28066e+07	22	10.8117
3.28343e+07	29	11.139
3.28371e+07	15	11.4537
3.28571e+07	-54	11.6267
3.28702e+07	12	11.79
3.28814e+07	26	11.9701
3.28869e+07	6	12.1281
3.29052e+07	0	12.2539
3.29164e+07	6	12.3603
3.29366e+07	29	12.4916
3.29564e+07	21	12.6308
3.29648e+07	15	12.7661
3.29875e+07	31	12.9274
3.30069e+07	19	13.0904
3.30348e+07	-27	13.1684
3.3055e+07	17	13.2488
3.30894e+07	44	13.3821
3.31118e+07	-7	13.4691
3.31165e+07	5	13.535
3.31373e+07	32	13.6315
3.31574e+07	-3	13.691
3.3173e+07	44	13.8037
3.31875e+07	-10	13.865
3.32074e+07	-12	13.8741
3.32176e+07	21	13.8961
3.32307e+07	-5	13.8812
3.32361e+07	28	13.8937
3.32559e+07	41	13.9563
3.32755e+07	31	14.0471
3.32906e+07	35	14.1717
3.33049e+07	-28	14.2097
3.33154e+07	-14	14.1925
3.33339e+07	12	14.1722
3.33387e+07	59	14.2372
3.3356e+07	-3	14.2659
3.33704e+07	16	14.2962
3.33944e+07	37	14.3672
3.34052e+07	-7	14.3938
3.3432e+07	18	14.4256
3.34349e+07	-7	14.4154
3.34549e+07	50	14.4724
3.34665e+07	57	14.6057
3.3478e+07	43	14.7843
3.34867e+07	3	14.9299
3.35174e+07	-16	15.0088
3.35322e+07	16	15.0848
3.35349e+07	30	15.1841
3.3555e+07	9	15.2659
3.35659e+07	-24	15.2691
3.358e+07	9	15.2603
3.35855e+07	56	15.3285
3.36049e+07	-10	15.3451
3.36327e+07	9	15.3487
3.36354e+07	16	15.3534
3.36562e+07	-71	15.1958
3.36649e+07	-10	15.0005
3.36818e+07	29	14.8433
3.37047e+07	22	14.7089
3.37156e+07	2	14.5588
3.37359e+07	26	14.4392
3.3758e+07	9	14.3166
3.37663e+07	2	14.1784
3.37831e+07	-10	14.0031
3.37859e+07	29	13.8665
3.38059e+07	2	13.7158
3.38365e+07	25	13.5955
3.38571e+07	-19	13.4212
3.38655e+07	-6	13.2211
