3.02292e+07	-2.4642e-35
3.05131e+07	0.00109211
3.06925e+07	0.00362295
3.08239e+07	0.0078085
3.09431e+07	0.0133729
3.10451e+07	0.020259
3.11231e+07	0.0288788
3.12034e+07	0.0384447
3.12699e+07	0.049239
3.13461e+07	0.0600452
3.14036e+07	0.0718476
3.14639e+07	0.0837958
3.15194e+07	0.0959288
3.15738e+07	0.107939
3.16279e+07	0.119513
3.16765e+07	0.131042
3.17261e+07	0.14205
3.17775e+07	0.152096
3.18236e+07	0.161787
3.18726e+07	0.170507
3.19193e+07	0.178524
3.19659e+07	0.185766
3.20087e+07	0.192781
3.20517e+07	0.19937
3.2084e+07	0.207817
3.21239e+07	0.215595
3.21706e+07	0.221488
3.22111e+07	0.22677
3.22366e+07	0.235923
3.22807e+07	0.242628
3.23179e+07	0.248554
3.23614e+07	0.252492
3.23872e+07	0.259673
3.24244e+07	0.265434
3.24649e+07	0.269249
3.24913e+07	0.275542
3.25287e+07	0.280084
3.25658e+07	0.283211
3.25912e+07	0.289005
3.26257e+07	0.293444
3.26676e+07	0.295118
3.26902e+07	0.300942
3.27245e+07	0.305085
3.27652e+07	0.306389
3.27872e+07	0.311953
3.28216e+07	0.315527
3.2863e+07	0.315942
3.28855e+07	0.320215
3.29234e+07	0.321712
3.29641e+07	0.320471
3.29868e+07	0.323214
3.3024e+07	0.323599
3.30653e+07	0.321338
3.30905e+07	0.321917
3.31278e+07	0.320662
3.31685e+07	0.317347
3.32023e+07	0.314112
3.32314e+07	0.312521
3.32732e+07	0.309002
3.33073e+07	0.305789
3.33394e+07	0.303477
3.338e+07	0.299907
3.34199e+07	0.295616
3.34496e+07	0.293576
3.34898e+07	0.290596
3.35301e+07	0.286971
3.35732e+07	0.282464
3.36102e+07	0.278607
3.36487e+07	0.275042
3.36915e+07	0.271003
3.37354e+07	0.266544
3.37822e+07	0.261465
3.38253e+07	0.256637
3.38748e+07	0.251222
3.39144e+07	0.247092
3.39639e+07	0.242507
3.40009e+07	0.239834
3.40453e+07	0.237312
3.40979e+07	0.233894
3.41467e+07	0.230357
3.41981e+07	0.226515
3.42543e+07	0.222046
3.43111e+07	0.217176
3.43682e+07	0.212122
3.44267e+07	0.206954
3.44878e+07	0.201635
3.45508e+07	0.196211
3.46273e+07	0.190008
3.46995e+07	0.183642
3.47801e+07	0.176902
3.4865e+07	0.16989
3.49503e+07	0.16287
3.50521e+07	0.155474
3.51677e+07	0.147656
3.5292e+07	0.13957
3.54346e+07	0.13121
3.55993e+07	0.122609
3.6401e+07	0.111821
3.65872e+07	0.0984148
3.67317e+07	0.0829397
3.68368e+07	0.0655566
3.69291e+07	0.0468434
3.70133e+07	0.0273701
3.70882e+07	0.00746289
3.7149e+07	-0.0131176
3.72213e+07	-0.0327627
3.72796e+07	-0.0521101
3.73343e+07	-0.070978
3.73903e+07	-0.0887602
3.74425e+07	-0.105561
3.75067e+07	-0.119977
3.75506e+07	-0.134351
3.76078e+07	-0.146605
3.76455e+07	-0.159656
3.76923e+07	-0.171313
3.77354e+07	-0.182109
3.77801e+07	-0.191652
3.78167e+07	-0.201474
3.78487e+07	-0.212421
3.78922e+07	-0.221328
3.79333e+07	-0.228812
3.79722e+07	-0.2354
3.80012e+07	-0.243818
3.80412e+07	-0.250435
3.80816e+07	-0.25539
3.81157e+07	-0.260336
3.8149e+07	-0.265341
3.81865e+07	-0.26919
3.82242e+07	-0.271992
3.82528e+07	-0.276522
3.82904e+07	-0.279638
3.83281e+07	-0.281553
