2.97069e+07	-0.786233
2.97158e+07	-1.23206
2.97328e+07	-0.756435
2.97359e+07	-2.71639
2.97558e+07	0.284483
2.97672e+07	1.43362
2.97875e+07	1.02562
2.98071e+07	0.753993
2.98186e+07	1.46199
2.98277e+07	1.88235
2.98559e+07	0.459537
2.98755e+07	0.682154
2.98869e+07	2.05343
2.99067e+07	1.64356
2.99165e+07	3.53348
2.99556e+07	1.01129
2.99751e+07	1.63798
2.99898e+07	2.18616
3.00061e+07	1.25573
3.00206e+07	1.41877
3.00268e+07	4.19367
3.00374e+07	3.63816
3.00573e+07	1.87264
3.00656e+07	5.16338
3.00776e+07	4.26785
3.00861e+07	5.54881
3.01086e+07	1.8431
3.01313e+07	1.79381
3.01396e+07	4.58824
3.01567e+07	1.54772
3.01654e+07	3.04055
3.01799e+07	2.71609
3.01855e+07	7.71609
3.02057e+07	2.71609
3.02162e+07	4.62412
3.02248e+07	5.20342
3.02365e+07	4.26867
3.02566e+07	2.52009
3.02648e+07	5.668
3.02787e+07	3.78916
3.02954e+07	2.70894
3.03062e+07	3.90319
3.03191e+07	3.5865
3.03337e+07	2.94977
3.03367e+07	7.94977
3.03564e+07	2.94977
3.03648e+07	4.33253
3.0382e+07	2.12356
3.03848e+07	7.12356
3.04159e+07	2.12356
3.04376e+07	1.78974
3.0465e+07	1.46985
3.04761e+07	3.46133
3.04987e+07	1.56845
3.05074e+07	3.40423
3.05163e+07	3.52551
3.05366e+07	1.41805
3.05569e+07	0.985975
3.05652e+07	2.19666
3.05767e+07	0.551774
3.05885e+07	0.659789
3.06052e+07	0.424129
3.06195e+07	1.36352
3.06334e+07	2.03292
3.06364e+07	7.03292
3.06568e+07	2.03292
3.06675e+07	1.7634
3.06759e+07	1.67162
3.0687e+07	1.27
3.0707e+07	0.68682
3.07181e+07	0.767462
3.0735e+07	0.622728
3.07551e+07	0.377951
3.0775e+07	0.593092
3.07895e+07	0.390023
3.08062e+07	-0.194496
3.08219e+07	0.0607134
3.08253e+07	1.98103
3.08367e+07	0.537737
3.08568e+07	-0.0555985
3.08651e+07	-0.610563
3.08765e+07	0.0807731
3.08911e+07	0.0273113
3.09154e+07	-0.0349504
3.09329e+07	0.34272
3.09356e+07	1.16066
3.09555e+07	0.251106
3.09666e+07	1.49885
3.09749e+07	1.6278
3.09866e+07	1.56688
3.10056e+07	0.670543
3.10323e+07	0.63813
3.1035e+07	5.63813
3.10551e+07	1.37889
3.108e+07	1.05953
3.10855e+07	6.05953
3.11061e+07	2.02936
3.11165e+07	4.02137
3.1134e+07	2.50733
3.11367e+07	7.50733
3.11568e+07	2.86734
3.11693e+07	4.07958
3.11861e+07	3.52671
3.12062e+07	3.03756
3.12202e+07	4.39207
3.12342e+07	4.64641
3.1237e+07	9.64641
3.1257e+07	4.64641
3.12649e+07	7.81752
3.12882e+07	2.81752
3.13049e+07	3.71628
3.13194e+07	4.01906
3.13332e+07	4.67613
3.1336e+07	9.67613
3.13563e+07	4.67613
3.13647e+07	9.42931
3.13755e+07	7.32445
3.13898e+07	5.78735
3.14067e+07	4.84441
3.14203e+07	6.31611
3.14345e+07	5.687
3.14374e+07	10.687
3.14548e+07	5.687
3.14745e+07	3.86105
3.14773e+07	8.86105
3.14874e+07	7.47148
3.15054e+07	4.08382
3.15195e+07	4.79808
3.15247e+07	9.79808
3.15359e+07	5.0436
3.15633e+07	2.01338
3.1566e+07	7.01338
3.15774e+07	4.7581
3.15865e+07	5.29053
3.16091e+07	1.88887
3.16171e+07	5.09493
3.16314e+07	2.3678
3.1637e+07	6.55573
3.1657e+07	2.06602
3.1665e+07	6.14472
3.16868e+07	2.15205
3.1707e+07	2.72884
3.17148e+07	7.41619
3.1732e+07	3.61888
3.17649e+07	2.05828
3.17799e+07	4.43964
3.17854e+07	9.43964
3.1808e+07	4.43964
3.18164e+07	8.73473
3.18336e+07	4.03582
3.18365e+07	9.03582
3.18565e+07	4.03582
3.18808e+07	2.28515
3.18865e+07	7.28515
3.19055e+07	2.63907
3.19359e+07	1.54936
3.19557e+07	2.27581
3.19648e+07	4.42636
3.19813e+07	2.21395
3.19868e+07	6.87237
3.20069e+07	1.92017
3.20326e+07	1.58975
3.20354e+07	6.58975
3.20555e+07	2.48163
3.20661e+07	4.61894
3.20833e+07	2.6749
3.21104e+07	1.44897
3.2116e+07	6.29499
3.21361e+07	1.96172
3.21617e+07	1.53461
3.21734e+07	3.48878
3.21762e+07	8.48878
3.21881e+07	3.48878
