2.97069e+07	-0.0110385
2.97158e+07	-0.0550792
2.97328e+07	-0.0388991
2.97359e+07	-0.421992
2.97558e+07	-0.0607273
2.97672e+07	-0.0733468
2.97875e+07	-0.0277775
2.98071e+07	-0.0187204
2.98186e+07	-1.08181e-05
2.98277e+07	0.0503457
2.98559e+07	0.0200454
2.98755e+07	0.0367149
2.98869e+07	0.105132
2.99067e+07	0.0798853
2.99165e+07	0.245234
2.99556e+07	0.0665951
2.99751e+07	0.150645
2.99898e+07	0.233175
3.00061e+07	0.223248
3.00206e+07	0.26768
3.00268e+07	0.787022
3.00374e+07	0.526403
3.00573e+07	0.299668
3.00656e+07	0.842403
3.00776e+07	0.664177
3.00861e+07	1.0677
3.01086e+07	0.41476
3.01313e+07	0.421249
3.01396e+07	1.25548
3.01567e+07	0.618991
3.01654e+07	1.2728
3.01799e+07	0.790941
3.01855e+07	1.79094
3.02057e+07	0.790941
3.02162e+07	1.36145
3.02248e+07	1.74837
3.02365e+07	1.35098
3.02566e+07	0.795111
3.02648e+07	1.79511
3.02787e+07	1.26287
3.02954e+07	1.06167
3.03062e+07	1.67489
3.03191e+07	1.44886
3.03337e+07	1.28474
3.03367e+07	2.28474
3.03564e+07	1.28474
3.03648e+07	2.28474
3.0382e+07	1.28474
3.03848e+07	2.28474
3.04159e+07	1.28474
3.04376e+07	1.01071
3.0465e+07	0.791728
3.04761e+07	1.79173
3.04987e+07	0.95867
3.05074e+07	1.95867
3.05163e+07	2.47909
3.05366e+07	1.47909
3.05569e+07	1.05682
3.05652e+07	2.05682
3.05767e+07	1.81161
3.05885e+07	1.74611
3.06052e+07	1.19031
3.06195e+07	1.38103
3.06334e+07	1.40551
3.06364e+07	2.40551
3.06568e+07	1.40551
3.06675e+07	1.89598
3.06759e+07	2.38224
3.0687e+07	1.78846
3.0707e+07	0.965634
3.07181e+07	1.69553
3.0735e+07	1.08632
3.07551e+07	0.887022
3.0775e+07	0.871949
3.07895e+07	1.15768
3.08062e+07	0.96874
3.08219e+07	0.998507
3.08253e+07	1.99851
3.08367e+07	1.32598
3.08568e+07	0.7181
3.08651e+07	1.67306
3.08765e+07	1.15383
3.08911e+07	0.871732
3.09154e+07	0.498139
3.09329e+07	0.669917
3.09356e+07	1.66992
3.09555e+07	0.669917
3.09666e+07	0.980018
3.09749e+07	1.29283
3.09866e+07	0.907213
3.10056e+07	0.539334
3.10323e+07	0.370219
3.1035e+07	1.37022
3.10551e+07	0.525574
3.108e+07	0.414651
3.10855e+07	1.41465
3.11061e+07	0.546675
3.11165e+07	1.11944
