2.97069e+07	-59	-59	0
2.97158e+07	7	-26	544.5
2.97328e+07	-12	-21.3333	392.037
2.97359e+07	14	-12.5	469.59
2.97558e+07	54	0.8	941.72
2.97672e+07	41	7.5	971.809
2.97875e+07	17	8.85714	842.451
2.98071e+07	-26	4.5	853.426
2.98186e+07	7	4.77778	759.15
2.98277e+07	0	4.3	685.084
2.98559e+07	-19	2.18182	663.591
2.98755e+07	0	2	608.625
2.98869e+07	40	4.92308	656.453
2.99067e+07	36	7.14286	669.045
2.99165e+07	9	7.26667	624.642
2.99556e+07	20	8.0625	594.509
2.99751e+07	-30	5.82353	635.027
2.99898e+07	0	5.5	601.429
3.00061e+07	-47	2.73684	699.972
3.00206e+07	0	2.6	665.311
3.00268e+07	20	3.42857	646.707
3.00374e+07	53	5.68182	719.084
3.00573e+07	-6	5.17391	693.248
3.00656e+07	26	6.04167	680.96
3.00776e+07	33	7.12	680.513
3.00861e+07	-13	6.34615	668.734
3.01086e+07	-22	5.2963	671.562
3.01313e+07	-2	5.03571	649.346
3.01396e+07	-9	4.55172	633.287
3.01567e+07	-47	2.83333	694.956
3.01654e+07	0	2.74194	672.781
3.01799e+07	53	4.3125	725.834
3.01855e+07	33	5.18182	727.289
3.02057e+07	8	5.26471	706.118
3.02162e+07	1	5.14286	686.434
3.02248e+07	-11	4.69444	674.208
3.02365e+07	22	5.16216	663.649
3.02566e+07	6	5.18421	646.202
3.02648e+07	-14	4.69231	638.592
3.02787e+07	26	5.225	633.417
3.02954e+07	-27	4.43902	642.075
3.03062e+07	-9	4.11905	630.886
3.03191e+07	17	4.4186	619.895
3.03337e+07	-9	4.11364	609.715
3.03367e+07	17	4.4	599.694
3.03564e+07	-23	3.80435	602.276
3.03648e+07	-16	3.38298	597.455
3.0382e+07	3	3.375	585.011
3.03848e+07	-2	3.26531	573.638
3.04159e+07	17	3.54	565.788
3.04376e+07	0	3.47059	554.931
3.0465e+07	8	3.55769	544.639
3.04761e+07	-5	3.39623	535.692
3.04987e+07	-10	3.14815	528.974
3.05074e+07	-23	2.67273	531.339
3.05163e+07	10	2.80357	522.776
3.05366e+07	-10	2.57895	516.38
3.05569e+07	-34	1.94828	529.758
3.05652e+07	-7	1.79661	522.091
3.05767e+07	-48	0.966667	553.351
3.05885e+07	5	1.03279	544.538
3.06052e+07	-3	0.967742	536.009
3.06195e+07	50	1.74603	564.46
3.06334e+07	37	2.29688	574.458
3.06364e+07	10	2.41538	566.505
3.06568e+07	-12	2.19697	560.976
3.06675e+07	-32	1.68657	569.54
3.06759e+07	-19	1.38235	567.274
3.0687e+07	0	1.36232	559.079
3.0707e+07	-1	1.32857	551.17
3.07181e+07	-21	1.01408	550.233
3.0735e+07	8	1.11111	543.25
3.07551e+07	-12	0.931507	538.099
3.0775e+07	17	1.14865	534.222
3.07895e+07	-25	0.8	535.975
3.08062e+07	-37	0.302632	547.232
3.08219e+07	16	0.506494	543.242
3.08253e+07	23	0.794872	542.599
3.08367e+07	-3	0.746835	535.908
3.08568e+07	-30	0.3625	540.733
3.08651e+07	-17	0.148148	537.688
3.08765e+07	23	0.426829	537.344
3.08911e+07	-3	0.385542	531.008
3.09154e+07	-6	0.309524	525.161
3.09329e+07	27	0.623529	527.167
3.09356e+07	-12	0.476744	522.848
3.09555e+07	7	0.551724	517.316
3.09666e+07	47	1.07955	535.4
3.09749e+07	-12	0.932584	531.263
3.09866e+07	20	1.14444	529.31
