2.97069e+07	-59	-3.05594
2.97158e+07	7	-3.03588
2.97328e+07	-12	-3.06265
2.97359e+07	14	-2.99491
2.97558e+07	54	-2.71303
2.97672e+07	41	-2.45466
2.97875e+07	17	-2.32114
2.98071e+07	-26	-2.50588
2.98186e+07	7	-2.42294
2.98277e+07	0	-2.39961
2.98559e+07	-19	-2.57423
2.98755e+07	0	-2.54492
2.98869e+07	40	-2.02431
2.99067e+07	36	-1.52757
2.99165e+07	9	-1.38156
2.99556e+07	20	-1.06831
2.99751e+07	-30	-1.51413
2.99898e+07	0	-1.48969
3.00061e+07	-47	-2.2568
3.00206e+07	0	-2.21721
3.00268e+07	20	-1.81275
3.00374e+07	53	-0.779905
3.00573e+07	-6	-0.881472
3.00656e+07	26	-0.342582
3.00776e+07	33	0.344711
3.00861e+07	-13	0.0623923
3.01086e+07	-22	-0.415823
3.01313e+07	-2	-0.450948
3.01396e+07	-9	-0.644567
3.01567e+07	-47	-1.71546
3.01654e+07	0	-1.67508
3.01799e+07	53	-0.365783
3.01855e+07	33	0.446331
3.02057e+07	8	0.633009
3.02162e+07	1	0.642209
3.02248e+07	-11	0.34642
3.02365e+07	22	0.903506
3.02566e+07	6	1.03618
3.02648e+07	-14	0.640424
3.02787e+07	26	1.31482
3.02954e+07	-27	0.554499
3.03062e+07	-9	0.295593
3.03191e+07	17	0.752122
3.03337e+07	-9	0.483457
3.03367e+07	17	0.941906
3.03564e+07	-23	0.272655
3.03648e+07	-16	-0.185231
3.0382e+07	3	-0.0950463
3.03848e+07	-2	-0.149297
3.04159e+07	17	0.341765
3.04376e+07	0	0.331928
3.0465e+07	8	0.553691
3.04761e+07	-5	0.39235
3.04987e+07	-10	0.0891603
3.05074e+07	-23	-0.587133
3.05163e+07	10	-0.275872
3.05366e+07	-10	-0.562763
3.05569e+07	-34	-1.55251
3.05652e+07	-7	-1.71426
3.05767e+07	-48	-3.09254
3.05885e+07	5	-2.85091
3.06052e+07	-3	-2.85537
3.06195e+07	50	-1.26935
3.06334e+07	37	-0.118434
3.06364e+07	10	0.186512
3.06568e+07	-12	-0.181489
3.06675e+07	-32	-1.14411
3.06759e+07	-19	-1.68526
3.0687e+07	0	-1.6341
3.0707e+07	-1	-1.61482
3.07181e+07	-21	-2.20504
3.0735e+07	8	-1.89391
3.07551e+07	-12	-2.20241
3.0775e+07	17	-1.61553
3.07895e+07	-25	-2.33103
3.08062e+07	-37	-3.39293
3.08219e+07	16	-2.79834
3.08253e+07	23	-2.00664
3.08367e+07	-3	-2.03715
3.08568e+07	-30	-2.89673
3.08651e+07	-17	-3.33059
3.08765e+07	23	-2.51999
3.08911e+07	-3	-2.53478
3.09154e+07	-6	-2.64159
3.09329e+07	27	-1.72732
3.09356e+07	-12	-2.04435
3.09555e+07	7	-1.76508
3.09666e+07	47	-0.258581
3.09749e+07	-12	-0.621476
3.09866e+07	20	0.0161541
3.10056e+07	-22	-0.664877
3.10323e+07	18	-0.0872912
3.1035e+07	31	0.875053
3.10551e+07	15	1.31245
3.108e+07	-4	1.14789
3.10855e+07	42	2.41372
3.11061e+07	25	3.11376
3.11165e+07	4	3.14124
3.1134e+07	11	3.38494
3.11367e+07	18	3.83826
3.11568e+07	45	5.11525
3.11693e+07	-22	4.27386
3.11861e+07	38	5.32059
3.12062e+07	13	5.55897
3.12202e+07	6	5.57266
3.12342e+07	20	6.02065
3.1237e+07	40	7.07592
3.1257e+07	-24	6.11069
3.12649e+07	-11	5.57915
3.12882e+07	8	5.65436
3.13049e+07	4	5.60296
3.13194e+07	-9	5.14917
3.13332e+07	31	5.95257
3.1336e+07	64	7.75677
3.13563e+07	6	7.70216
3.13647e+07	13	7.86685
3.13755e+07	6	7.80882
3.13898e+07	20	8.18786
3.14067e+07	6	8.11983
3.14203e+07	26	8.67583
3.14345e+07	-14	7.97066
3.14374e+07	12	8.09597
3.14548e+07	24	8.5906
3.14745e+07	-29	7.42144
3.14773e+07	-2	7.12839
3.14874e+07	17	7.43545
3.15054e+07	-2	7.14195
3.15195e+07	-16	6.42205
3.15247e+07	-42	4.91567
3.15359e+07	10	5.07385
3.15633e+07	1	4.94711
3.1566e+07	-5	4.63763
3.15774e+07	14	4.92892
3.15865e+07	-18	4.21551
3.16091e+07	-16	3.58651
3.16171e+07	-2	3.41269
3.16314e+07	-23	2.59083
3.1637e+07	17	3.03919
3.1657e+07	24	3.69144
3.1665e+07	37	4.72793
3.16868e+07	-2	4.51857
3.1707e+07	39	5.5916
3.17148e+07	19	6.00886
3.1732e+07	26	6.63098
3.17649e+07	30	7.35824
3.17799e+07	3	7.2226
3.17854e+07	23	7.71361
3.1808e+07	19	8.06486
3.18164e+07	12	8.18733
3.18336e+07	-7	7.71467
3.18365e+07	5	7.63018
3.18565e+07	-41	6.11668
3.18808e+07	5	6.08193
3.18865e+07	-21	5.23906
3.19055e+07	14	5.51173
3.19359e+07	-5	5.18456
3.19557e+07	-1	4.99208
3.19648e+07	-14	4.40097
3.19813e+07	-7	4.04612
3.19868e+07	12	4.29368
3.20069e+07	9	4.44016
3.20326e+07	16	4.79996
3.20354e+07	43	5.98892
3.20555e+07	9	6.08264
3.20661e+07	3	5.98669
3.20833e+07	-3	5.70698
3.21104e+07	-21	4.87572
3.2116e+07	-8	4.47496
3.21361e+07	22	5.02044
3.21617e+07	7	5.08205
3.21734e+07	14	5.35963
3.21762e+07	-6	5.00605
3.21881e+07	0	4.85024
3.22047e+07	11	5.04165
3.22192e+07	31	5.84963
3.22359e+07	28	6.53907
3.22557e+07	18	6.89581
3.2275e+07	-5	6.52554
3.22894e+07	11	6.66481
3.23055e+07	7	6.67524
3.23211e+07	14	6.90323
3.23356e+07	57	8.46255
